Fecha,Precio
17/11/2012,"47,13"
16/11/2012,"44,66"
15/11/2012,"42,33"
14/11/2012,"40,33"
13/11/2012,"48,43"
12/11/2012,"46,15"
11/11/2012,"30,51"
10/11/2012,"42,11"
9/11/2012,"53,53"
8/11/2012,"44,21"
7/11/2012,"37,83"
6/11/2012,"43,67"
5/11/2012,"41,19"
4/11/2012,"37,17"
3/11/2012,"42,63"
2/11/2012,"21,64"
1/11/2012,"9,55"
31/10/2012,"50,44"
30/10/2012,"55,17"
29/10/2012,"53,05"
28/10/2012,"21,77"
27/10/2012,"24,99"
26/10/2012,"44,17"
25/10/2012,"37,18"
24/10/2012,"40,92"
23/10/2012,"50,34"
22/10/2012,"51,23"
21/10/2012,"37,76"
20/10/2012,"48,80"
19/10/2012,"46,96"
18/10/2012,"38,89"
17/10/2012,"36,13"
16/10/2012,"44,51"
15/10/2012,"44,49"
14/10/2012,"25,96"
13/10/2012,"48,68"
12/10/2012,"44,94"
11/10/2012,"47,15"
10/10/2012,"51,59"
9/10/2012,"50,81"
8/10/2012,"51,40"
7/10/2012,"49,30"
6/10/2012,"49,30"
5/10/2012,"52,12"
4/10/2012,"54,31"
3/10/2012,"54,11"
2/10/2012,"57,19"
1/10/2012,"57,61"
30/9/2012,"44,45"
29/9/2012,"36,58"
28/9/2012,"46,77"
27/9/2012,"52,10"
26/9/2012,"45,28"
25/9/2012,"40,92"
24/9/2012,"36,83"
23/9/2012,"27,43"
22/9/2012,"53,64"
21/9/2012,"54,70"
20/9/2012,"55,03"
19/9/2012,"52,32"
18/9/2012,"55,41"
17/9/2012,"57,69"
16/9/2012,"51,05"
15/9/2012,"50,34"
14/9/2012,"48,55"
13/9/2012,"45,97"
12/9/2012,"50,48"
11/9/2012,"54,06"
10/9/2012,"54,12"
9/9/2012,"50,56"
8/9/2012,"53,31"
7/9/2012,"54,48"
6/9/2012,"49,50"
5/9/2012,"47,70"
4/9/2012,"46,34"
3/9/2012,"44,40"
2/9/2012,"31,24"
1/9/2012,"36,43"
31/8/2012,"44,29"
30/8/2012,"49,59"
29/8/2012,"51,82"
28/8/2012,"55,64"
27/8/2012,"51,76"
26/8/2012,"47,37"
25/8/2012,"47,35"
24/8/2012,"50,59"
23/8/2012,"53,39"
22/8/2012,"53,52"
21/8/2012,"54,24"
20/8/2012,"52,93"
19/8/2012,"48,25"
18/8/2012,"52,61"
17/8/2012,"52,45"
16/8/2012,"54,30"
15/8/2012,"36,64"
14/8/2012,"47,70"
13/8/2012,"50,12"
12/8/2012,"46,42"
11/8/2012,"48,11"
10/8/2012,"51,33"
9/8/2012,"49,14"
8/8/2012,"48,74"
7/8/2012,"49,15"
6/8/2012,"50,03"
5/8/2012,"39,11"
4/8/2012,"44,73"
3/8/2012,"49,60"
2/8/2012,"50,66"
1/8/2012,"47,82"
31/7/2012,"50,54"
30/7/2012,"51,84"
29/7/2012,"47,89"
28/7/2012,"50,20"
27/7/2012,"51,27"
26/7/2012,"56,08"
25/7/2012,"54,51"
24/7/2012,"49,45"
23/7/2012,"49,28"
22/7/2012,"41,36"
21/7/2012,"48,21"
20/7/2012,"48,79"
19/7/2012,"50,32"
18/7/2012,"54,55"
17/7/2012,"51,00"
16/7/2012,"47,81"
15/7/2012,"45,17"
14/7/2012,"49,17"
13/7/2012,"51,56"
12/7/2012,"55,31"
11/7/2012,"54,24"
10/7/2012,"51,98"
9/7/2012,"54,46"
8/7/2012,"46,35"
7/7/2012,"50,13"
6/7/2012,"51,81"
5/7/2012,"45,26"
4/7/2012,"50,01"
3/7/2012,"55,04"
2/7/2012,"56,60"
1/7/2012,"38,89"
30/6/2012,"50,53"
29/6/2012,"56,08"
28/6/2012,"54,48"
27/6/2012,"56,84"
26/6/2012,"54,96"
25/6/2012,"52,37"
24/6/2012,"49,95"
23/6/2012,"53,28"
22/6/2012,"54,55"
21/6/2012,"50,52"
20/6/2012,"57,25"
19/6/2012,"57,83"
18/6/2012,"57,70"
17/6/2012,"52,09"
16/6/2012,"54,41"
15/6/2012,"53,74"
14/6/2012,"51,63"
13/6/2012,"57,92"
12/6/2012,"51,21"
11/6/2012,"49,31"
10/6/2012,"41,67"
9/6/2012,"53,55"
8/6/2012,"56,71"
7/6/2012,"46,38"
6/6/2012,"54,67"
5/6/2012,"57,61"
4/6/2012,"57,58"
3/6/2012,"49,73"
2/6/2012,"53,78"
1/6/2012,"56,61"
31/5/2012,"49,97"
30/5/2012,"53,12"
29/5/2012,"53,68"
28/5/2012,"50,52"
27/5/2012,"43,46"
26/5/2012,"46,85"
25/5/2012,"50,51"
24/5/2012,"50,93"
23/5/2012,"50,87"
22/5/2012,"44,76"
21/5/2012,"35,37"
20/5/2012,"32,27"
19/5/2012,"47,65"
18/5/2012,"53,72"
17/5/2012,"39,75"
16/5/2012,"47,85"
15/5/2012,"45,92"
14/5/2012,"48,04"
13/5/2012,"34,95"
12/5/2012,"41,52"
11/5/2012,"45,79"
10/5/2012,"44,34"
9/5/2012,"47,49"
8/5/2012,"35,43"
7/5/2012,"45,38"
6/5/2012,"34,99"
5/5/2012,"32,07"
4/5/2012,"32,14"
3/5/2012,"42,34"
2/5/2012,"42,03"
1/5/2012,"27,39"
30/4/2012,"39,52"
29/4/2012,"37,94"
28/4/2012,"51,06"
27/4/2012,"56,34"
26/4/2012,"39,46"
25/4/2012,"22,06"
24/4/2012,"38,12"
23/4/2012,"37,98"
22/4/2012,"41,18"
21/4/2012,"43,44"
20/4/2012,"39,79"
19/4/2012,"22,69"
18/4/2012,"34,44"
17/4/2012,"49,41"
16/4/2012,"40,01"
15/4/2012,"10,99"
14/4/2012,"36,96"
13/4/2012,"38,98"
12/4/2012,"57,04"
11/4/2012,"40,53"
10/4/2012,"32,14"
9/4/2012,"48,75"
8/4/2012,"37,93"
7/4/2012,"41,00"
6/4/2012,"46,96"
5/4/2012,"46,53"
4/4/2012,"51,39"
3/4/2012,"51,07"
2/4/2012,"54,60"
1/4/2012,"48,06"
31/3/2012,"48,36"
30/3/2012,"43,12"
29/3/2012,"38,69"
28/3/2012,"45,14"
27/3/2012,"41,93"
26/3/2012,"48,37"
25/3/2012,"43,91"
24/3/2012,"49,01"
23/3/2012,"48,58"
22/3/2012,"53,84"
21/3/2012,"51,07"
20/3/2012,"46,83"
19/3/2012,"50,09"
18/3/2012,"29,99"
17/3/2012,"44,42"
16/3/2012,"53,83"
15/3/2012,"51,13"
14/3/2012,"51,98"
13/3/2012,"53,42"
12/3/2012,"49,92"
11/3/2012,"33,63"
10/3/2012,"47,84"
9/3/2012,"45,38"
8/3/2012,"48,43"
7/3/2012,"54,12"
6/3/2012,"53,30"
5/3/2012,"51,30"
4/3/2012,"37,96"
3/3/2012,"50,22"
2/3/2012,"52,68"
1/3/2012,"54,10"
29/2/2012,"53,92"
28/2/2012,"54,61"
27/2/2012,"54,31"
26/2/2012,"47,86"
25/2/2012,"57,07"
24/2/2012,"58,94"
23/2/2012,"59,05"
22/2/2012,"61,25"
21/2/2012,"65,09"
20/2/2012,"54,17"
19/2/2012,"51,42"
18/2/2012,"59,05"
17/2/2012,"55,52"
16/2/2012,"52,84"
15/2/2012,"52,36"
14/2/2012,"50,09"
13/2/2012,"48,21"
12/2/2012,"48,42"
11/2/2012,"56,02"
10/2/2012,"56,86"
9/2/2012,"58,55"
8/2/2012,"53,62"
7/2/2012,"50,71"
6/2/2012,"51,21"
5/2/2012,"46,87"
4/2/2012,"48,60"
3/2/2012,"45,95"
2/2/2012,"43,01"
1/2/2012,"53,62"
31/1/2012,"54,10"
30/1/2012,"54,04"
29/1/2012,"49,30"
28/1/2012,"49,93"
27/1/2012,"51,14"
26/1/2012,"55,00"
25/1/2012,"56,80"
24/1/2012,"53,15"
23/1/2012,"52,83"
22/1/2012,"53,59"
21/1/2012,"55,13"
20/1/2012,"55,88"
19/1/2012,"59,31"
18/1/2012,"58,65"
17/1/2012,"55,77"
16/1/2012,"57,21"
15/1/2012,"56,34"
14/1/2012,"56,14"
13/1/2012,"57,64"
12/1/2012,"55,86"
11/1/2012,"54,94"
10/1/2012,"53,50"
9/1/2012,"51,12"
8/1/2012,"44,39"
7/1/2012,"45,61"
6/1/2012,"39,95"
5/1/2012,"39,63"
4/1/2012,"42,40"
3/1/2012,"44,06"
2/1/2012,"35,30"
1/1/2012,"34,27"
31/12/2011,"43,14"
30/12/2011,"49,45"
29/12/2011,"43,46"
28/12/2011,"53,72"
27/12/2011,"53,22"
26/12/2011,"47,00"
25/12/2011,"39,71"
24/12/2011,"41,33"
23/12/2011,"52,32"
22/12/2011,"51,83"
21/12/2011,"51,74"
20/12/2011,"51,91"
19/12/2011,"60,08"
18/12/2011,"47,75"
17/12/2011,"48,59"
16/12/2011,"37,78"
15/12/2011,"47,69"
14/12/2011,"46,79"
13/12/2011,"47,66"
12/12/2011,"58,27"
11/12/2011,"57,06"
10/12/2011,"57,06"
9/12/2011,"53,58"
8/12/2011,"55,31"
7/12/2011,"54,11"
6/12/2011,"52,02"
5/12/2011,"49,61"
4/12/2011,"47,26"
3/12/2011,"55,12"
2/12/2011,"49,97"
1/12/2011,"53,47"
30/11/2011,"54,59"
29/11/2011,"53,30"
28/11/2011,"56,68"
27/11/2011,"49,33"
26/11/2011,"50,09"
25/11/2011,"53,71"
24/11/2011,"51,69"
23/11/2011,"47,39"
22/11/2011,"48,53"
21/11/2011,"55,90"
20/11/2011,"47,44"
19/11/2011,"50,07"
18/11/2011,"48,96"
17/11/2011,"56,29"
16/11/2011,"53,19"
15/11/2011,"52,82"
14/11/2011,"40,54"
13/11/2011,"15,52"
12/11/2011,"45,03"
11/11/2011,"49,43"
10/11/2011,"51,52"
9/11/2011,"52,66"
8/11/2011,"53,34"
7/11/2011,"51,23"
6/11/2011,"26,64"
5/11/2011,"38,81"
4/11/2011,"59,82"
3/11/2011,"39,31"
2/11/2011,"42,13"
1/11/2011,"55,39"
31/10/2011,"58,29"
30/10/2011,"60,06"
29/10/2011,"62,83"
28/10/2011,"62,52"
27/10/2011,"47,85"
26/10/2011,"54,17"
25/10/2011,"54,60"
24/10/2011,"51,85"
23/10/2011,"41,92"
22/10/2011,"57,68"
21/10/2011,"61,35"
20/10/2011,"55,83"
19/10/2011,"60,82"
18/10/2011,"64,00"
17/10/2011,"64,35"
16/10/2011,"55,21"
15/10/2011,"56,91"
14/10/2011,"63,63"
13/10/2011,"61,30"
12/10/2011,"59,10"
11/10/2011,"63,82"
10/10/2011,"60,50"
9/10/2011,"45,32"
8/10/2011,"48,74"
7/10/2011,"54,39"
6/10/2011,"61,34"
5/10/2011,"59,28"
4/10/2011,"63,49"
3/10/2011,"61,61"
2/10/2011,"52,70"
1/10/2011,"55,66"
30/9/2011,"59,82"
29/9/2011,"61,89"
28/9/2011,"63,43"
27/9/2011,"64,80"
26/9/2011,"65,31"
25/9/2011,"57,22"
24/9/2011,"59,91"
23/9/2011,"62,18"
22/9/2011,"63,43"
21/9/2011,"62,55"
20/9/2011,"60,72"
19/9/2011,"56,29"
18/9/2011,"49,52"
17/9/2011,"59,76"
16/9/2011,"62,71"
15/9/2011,"59,01"
14/9/2011,"56,91"
13/9/2011,"58,35"
12/9/2011,"58,62"
11/9/2011,"50,91"
10/9/2011,"54,86"
9/9/2011,"57,26"
8/9/2011,"58,53"
7/9/2011,"57,48"
6/9/2011,"56,37"
5/9/2011,"55,84"
4/9/2011,"54,11"
3/9/2011,"55,42"
2/9/2011,"56,33"
1/9/2011,"54,53"
31/8/2011,"55,63"
30/8/2011,"57,91"
29/8/2011,"58,29"
28/8/2011,"53,54"
27/8/2011,"55,89"
26/8/2011,"54,23"
25/8/2011,"56,53"
24/8/2011,"58,35"
23/8/2011,"58,22"
22/8/2011,"54,59"
21/8/2011,"51,51"
20/8/2011,"53,27"
19/8/2011,"54,09"
18/8/2011,"54,30"
17/8/2011,"52,87"
16/8/2011,"54,67"
15/8/2011,"53,61"
14/8/2011,"52,02"
13/8/2011,"52,93"
12/8/2011,"52,93"
11/8/2011,"53,26"
10/8/2011,"47,66"
9/8/2011,"47,43"
8/8/2011,"49,84"
7/8/2011,"51,40"
6/8/2011,"48,90"
5/8/2011,"52,73"
4/8/2011,"53,08"
3/8/2011,"54,72"
2/8/2011,"52,20"
1/8/2011,"51,71"
31/7/2011,"49,83"
30/7/2011,"50,15"
29/7/2011,"50,70"
28/7/2011,"46,93"
27/7/2011,"47,79"
26/7/2011,"50,92"
25/7/2011,"50,53"
24/7/2011,"45,64"
23/7/2011,"48,39"
22/7/2011,"47,72"
21/7/2011,"49,54"
20/7/2011,"50,20"
19/7/2011,"47,76"
18/7/2011,"53,16"
17/7/2011,"41,77"
16/7/2011,"52,61"
15/7/2011,"53,46"
14/7/2011,"52,14"
13/7/2011,"49,85"
12/7/2011,"52,78"
11/7/2011,"53,13"
10/7/2011,"50,73"
9/7/2011,"52,85"
8/7/2011,"51,53"
7/7/2011,"52,00"
6/7/2011,"52,55"
5/7/2011,"54,33"
4/7/2011,"54,44"
3/7/2011,"52,09"
2/7/2011,"55,37"
1/7/2011,"54,41"
30/6/2011,"48,45"
29/6/2011,"49,39"
28/6/2011,"55,01"
27/6/2011,"53,15"
26/6/2011,"51,92"
25/6/2011,"52,74"
24/6/2011,"47,20"
23/6/2011,"51,00"
22/6/2011,"52,52"
21/6/2011,"53,14"
20/6/2011,"51,87"
19/6/2011,"51,70"
18/6/2011,"49,45"
17/6/2011,"51,75"
16/6/2011,"51,73"
15/6/2011,"52,77"
14/6/2011,"52,29"
13/6/2011,"49,84"
12/6/2011,"50,42"
11/6/2011,"50,55"
10/6/2011,"49,45"
9/6/2011,"51,25"
8/6/2011,"49,13"
7/6/2011,"46,09"
6/6/2011,"48,19"
5/6/2011,"46,95"
4/6/2011,"50,27"
3/6/2011,"46,98"
2/6/2011,"41,38"
1/6/2011,"43,37"
31/5/2011,"46,45"
30/5/2011,"50,90"
29/5/2011,"50,17"
28/5/2011,"50,35"
27/5/2011,"48,60"
26/5/2011,"51,88"
25/5/2011,"51,74"
24/5/2011,"49,50"
23/5/2011,"52,15"
22/5/2011,"48,99"
21/5/2011,"51,42"
20/5/2011,"51,24"
19/5/2011,"49,75"
18/5/2011,"50,69"
17/5/2011,"51,76"
16/5/2011,"47,45"
15/5/2011,"29,78"
14/5/2011,"47,76"
13/5/2011,"49,30"
12/5/2011,"48,09"
11/5/2011,"49,35"
10/5/2011,"48,67"
9/5/2011,"52,22"
8/5/2011,"44,60"
7/5/2011,"43,81"
6/5/2011,"49,79"
5/5/2011,"52,94"
4/5/2011,"50,87"
3/5/2011,"49,92"
2/5/2011,"49,51"
1/5/2011,"46,27"
30/4/2011,"47,93"
29/4/2011,"49,78"
28/4/2011,"49,63"
27/4/2011,"47,95"
26/4/2011,"47,56"
25/4/2011,"42,06"
24/4/2011,"41,57"
23/4/2011,"48,82"
22/4/2011,"39,80"
21/4/2011,"45,10"
20/4/2011,"48,67"
19/4/2011,"48,55"
18/4/2011,"46,93"
17/4/2011,"42,66"
16/4/2011,"43,06"
15/4/2011,"44,43"
14/4/2011,"49,09"
13/4/2011,"49,02"
12/4/2011,"37,20"
11/4/2011,"44,50"
10/4/2011,"36,94"
9/4/2011,"45,76"
8/4/2011,"45,98"
7/4/2011,"47,13"
6/4/2011,"43,92"
5/4/2011,"47,95"
4/4/2011,"47,20"
3/4/2011,"42,45"
2/4/2011,"47,86"
1/4/2011,"44,00"
31/3/2011,"48,79"
30/3/2011,"44,51"
29/3/2011,"45,63"
28/3/2011,"44,98"
27/3/2011,"26,28"
26/3/2011,"47,85"
25/3/2011,"48,14"
24/3/2011,"42,35"
23/3/2011,"45,19"
22/3/2011,"47,99"
21/3/2011,"50,72"
20/3/2011,"46,19"
19/3/2011,"49,35"
18/3/2011,"49,51"
17/3/2011,"41,85"
16/3/2011,"41,54"
15/3/2011,"49,24"
14/3/2011,"49,21"
13/3/2011,"46,92"
12/3/2011,"49,07"
11/3/2011,"49,39"
10/3/2011,"50,28"
9/3/2011,"46,50"
8/3/2011,"47,04"
7/3/2011,"49,72"
6/3/2011,"49,35"
5/3/2011,"49,01"
4/3/2011,"49,23"
3/3/2011,"49,36"
2/3/2011,"45,52"
1/3/2011,"46,86"
28/2/2011,"45,37"
27/2/2011,"39,05"
26/2/2011,"47,00"
25/2/2011,"49,43"
24/2/2011,"49,07"
23/2/2011,"48,79"
22/2/2011,"43,55"
21/2/2011,"44,47"
20/2/2011,"43,72"
19/2/2011,"50,51"
18/2/2011,"47,59"
17/2/2011,"43,76"
16/2/2011,"43,60"
15/2/2011,"47,39"
14/2/2011,"45,38"
13/2/2011,"47,02"
12/2/2011,"52,94"
11/2/2011,"51,13"
10/2/2011,"50,62"
9/2/2011,"51,24"
8/2/2011,"51,46"
7/2/2011,"51,91"
6/2/2011,"50,25"
5/2/2011,"50,88"
4/2/2011,"50,68"
3/2/2011,"50,32"
2/2/2011,"49,14"
1/2/2011,"48,67"
31/1/2011,"51,21"
30/1/2011,"50,03"
29/1/2011,"50,30"
28/1/2011,"48,84"
27/1/2011,"49,07"
26/1/2011,"49,00"
25/1/2011,"42,37"
24/1/2011,"37,53"
23/1/2011,"42,99"
22/1/2011,"33,18"
21/1/2011,"36,70"
20/1/2011,"43,15"
19/1/2011,"46,54"
18/1/2011,"46,82"
17/1/2011,"45,60"
16/1/2011,"43,83"
15/1/2011,"47,57"
14/1/2011,"43,50"
13/1/2011,"42,47"
12/1/2011,"36,19"
11/1/2011,"32,65"
10/1/2011,"41,18"
9/1/2011,"41,32"
8/1/2011,"21,31"
7/1/2011,"16,16"
6/1/2011,"21,02"
5/1/2011,"35,35"
4/1/2011,"45,59"
3/1/2011,"45,44"
2/1/2011,"43,76"
1/1/2011,"46,19"
31/12/2010,"47,14"
30/12/2010,"48,66"
29/12/2010,"46,37"
28/12/2010,"49,69"
27/12/2010,"43,73"
26/12/2010,"41,71"
25/12/2010,"15,12"
24/12/2010,"23,20"
23/12/2010,"42,77"
22/12/2010,"46,29"
21/12/2010,"46,81"
20/12/2010,"44,52"
19/12/2010,"47,04"
18/12/2010,"50,27"
17/12/2010,"48,28"
16/12/2010,"47,24"
15/12/2010,"47,13"
14/12/2010,"49,25"
13/12/2010,"54,61"
12/12/2010,"51,16"
11/12/2010,"54,91"
10/12/2010,"52,89"
9/12/2010,"51,99"
8/12/2010,"42,43"
7/12/2010,"44,59"
6/12/2010,"42,89"
5/12/2010,"44,94"
4/12/2010,"51,37"
3/12/2010,"50,90"
2/12/2010,"54,04"
1/12/2010,"54,78"
30/11/2010,"54,17"
29/11/2010,"54,13"
28/11/2010,"48,23"
27/11/2010,"48,43"
26/11/2010,"47,11"
25/11/2010,"47,24"
24/11/2010,"46,84"
23/11/2010,"45,19"
22/11/2010,"41,54"
21/11/2010,"27,16"
20/11/2010,"35,17"
19/11/2010,"42,58"
18/11/2010,"43,97"
17/11/2010,"36,60"
16/11/2010,"41,95"
15/11/2010,"37,32"
14/11/2010,"33,71"
13/11/2010,"40,55"
12/11/2010,"37,49"
11/11/2010,"42,81"
10/11/2010,"38,81"
9/11/2010,"30,20"
8/11/2010,"32,86"
7/11/2010,"32,41"
6/11/2010,"44,83"
5/11/2010,"45,92"
4/11/2010,"45,39"
3/11/2010,"46,02"
2/11/2010,"41,99"
1/11/2010,"17,43"
31/10/2010,"10,04"
30/10/2010,"40,01"
29/10/2010,"39,42"
28/10/2010,"46,59"
27/10/2010,"44,67"
26/10/2010,"42,15"
25/10/2010,"42,30"
24/10/2010,"42,96"
23/10/2010,"47,72"
22/10/2010,"47,09"
21/10/2010,"45,68"
20/10/2010,"44,98"
19/10/2010,"44,41"
18/10/2010,"43,29"
17/10/2010,"35,34"
16/10/2010,"43,50"
15/10/2010,"43,72"
14/10/2010,"46,31"
13/10/2010,"43,60"
12/10/2010,"43,30"
11/10/2010,"44,17"
10/10/2010,"42,61"
9/10/2010,"44,37"
8/10/2010,"42,68"
7/10/2010,"46,19"
6/10/2010,"48,38"
5/10/2010,"46,36"
4/10/2010,"41,23"
3/10/2010,"36,13"
2/10/2010,"45,40"
1/10/2010,"48,31"
30/9/2010,"47,86"
29/9/2010,"45,81"
28/9/2010,"48,16"
27/9/2010,"48,77"
26/9/2010,"39,94"
25/9/2010,"44,46"
24/9/2010,"43,64"
23/9/2010,"48,89"
22/9/2010,"49,43"
21/9/2010,"49,53"
20/9/2010,"50,13"
19/9/2010,"46,19"
18/9/2010,"45,24"
17/9/2010,"46,35"
16/9/2010,"49,49"
15/9/2010,"49,22"
14/9/2010,"47,92"
13/9/2010,"40,03"
12/9/2010,"41,32"
11/9/2010,"45,19"
10/9/2010,"45,46"
9/9/2010,"47,24"
8/9/2010,"43,08"
7/9/2010,"44,11"
6/9/2010,"46,85"
5/9/2010,"46,24"
4/9/2010,"48,75"
3/9/2010,"49,38"
2/9/2010,"48,96"
1/9/2010,"45,62"
31/8/2010,"45,91"
30/8/2010,"46,43"
29/8/2010,"43,15"
28/8/2010,"43,14"
27/8/2010,"44,42"
26/8/2010,"44,54"
25/8/2010,"45,96"
24/8/2010,"47,65"
23/8/2010,"45,33"
22/8/2010,"42,80"
21/8/2010,"43,40"
20/8/2010,"46,33"
19/8/2010,"45,60"
18/8/2010,"45,50"
17/8/2010,"46,45"
16/8/2010,"41,43"
15/8/2010,"39,83"
14/8/2010,"41,02"
13/8/2010,"38,83"
12/8/2010,"42,70"
11/8/2010,"44,46"
10/8/2010,"44,47"
9/8/2010,"43,04"
8/8/2010,"38,83"
7/8/2010,"40,51"
6/8/2010,"38,98"
5/8/2010,"39,68"
4/8/2010,"40,12"
3/8/2010,"39,36"
2/8/2010,"41,43"
1/8/2010,"39,91"
31/7/2010,"44,58"
30/7/2010,"44,42"
29/7/2010,"44,00"
28/7/2010,"44,28"
27/7/2010,"42,16"
26/7/2010,"40,84"
25/7/2010,"40,46"
24/7/2010,"42,02"
23/7/2010,"42,15"
22/7/2010,"44,86"
21/7/2010,"46,51"
20/7/2010,"45,24"
19/7/2010,"46,36"
18/7/2010,"43,63"
17/7/2010,"43,97"
16/7/2010,"44,48"
15/7/2010,"44,75"
14/7/2010,"41,27"
13/7/2010,"43,07"
12/7/2010,"43,78"
11/7/2010,"42,38"
10/7/2010,"43,53"
9/7/2010,"44,40"
8/7/2010,"41,79"
7/7/2010,"41,15"
6/7/2010,"39,19"
5/7/2010,"41,57"
4/7/2010,"39,29"
3/7/2010,"41,46"
2/7/2010,"41,24"
1/7/2010,"41,47"
30/6/2010,"41,30"
29/6/2010,"37,76"
28/6/2010,"39,53"
27/6/2010,"39,12"
26/6/2010,"40,89"
25/6/2010,"42,30"
24/6/2010,"38,04"
23/6/2010,"41,07"
22/6/2010,"39,69"
21/6/2010,"36,69"
20/6/2010,"23,28"
19/6/2010,"36,05"
18/6/2010,"38,51"
17/6/2010,"37,14"
16/6/2010,"36,97"
15/6/2010,"37,50"
14/6/2010,"39,25"
13/6/2010,"36,83"
12/6/2010,"41,60"
11/6/2010,"37,89"
10/6/2010,"41,15"
9/6/2010,"42,75"
8/6/2010,"43,33"
7/6/2010,"45,91"
6/6/2010,"43,12"
5/6/2010,"45,96"
4/6/2010,"45,64"
3/6/2010,"43,90"
2/6/2010,"45,23"
1/6/2010,"45,23"
31/5/2010,"44,81"
30/5/2010,"41,97"
29/5/2010,"43,91"
28/5/2010,"44,57"
27/5/2010,"46,20"
26/5/2010,"43,61"
25/5/2010,"40,47"
24/5/2010,"39,74"
23/5/2010,"34,91"
22/5/2010,"37,32"
21/5/2010,"39,33"
20/5/2010,"34,62"
19/5/2010,"37,02"
18/5/2010,"39,24"
17/5/2010,"39,25"
16/5/2010,"30,78"
15/5/2010,"29,89"
14/5/2010,"37,49"
13/5/2010,"37,47"
12/5/2010,"38,14"
11/5/2010,"40,23"
10/5/2010,"38,89"
9/5/2010,"27,12"
8/5/2010,"39,25"
7/5/2010,"41,39"
6/5/2010,"38,43"
5/5/2010,"25,88"
4/5/2010,"29,43"
3/5/2010,"33,16"
2/5/2010,"33,99"
1/5/2010,"27,31"
30/4/2010,"37,58"
29/4/2010,"34,66"
28/4/2010,"34,51"
27/4/2010,"35,57"
26/4/2010,"37,79"
25/4/2010,"34,27"
24/4/2010,"36,72"
23/4/2010,"36,13"
22/4/2010,"38,33"
21/4/2010,"36,34"
20/4/2010,"36,78"
19/4/2010,"37,72"
18/4/2010,"30,60"
17/4/2010,"34,91"
16/4/2010,"34,33"
15/4/2010,"30,48"
14/4/2010,"26,28"
13/4/2010,"24,52"
12/4/2010,"23,63"
11/4/2010,"20,00"
10/4/2010,"25,51"
9/4/2010,"26,56"
8/4/2010,"21,41"
7/4/2010,"23,78"
6/4/2010,"23,38"
5/4/2010,"15,34"
4/4/2010,"4,46"
3/4/2010,"2,47"
2/4/2010,"3,13"
1/4/2010,"15,47"
31/3/2010,"7,17"
30/3/2010,"4,62"
29/3/2010,"12,53"
28/3/2010,"24,08"
27/3/2010,"10,62"
26/3/2010,"10,80"
25/3/2010,"16,74"
24/3/2010,"22,77"
23/3/2010,"32,42"
22/3/2010,"34,77"
21/3/2010,"31,28"
20/3/2010,"26,81"
19/3/2010,"24,40"
18/3/2010,"26,76"
17/3/2010,"30,98"
16/3/2010,"31,61"
15/3/2010,"26,49"
14/3/2010,"10,56"
13/3/2010,"18,36"
12/3/2010,"22,41"
11/3/2010,"23,95"
10/3/2010,"13,95"
9/3/2010,"15,88"
8/3/2010,"14,86"
7/3/2010,"15,86"
6/3/2010,"8,73"
5/3/2010,"16,74"
4/3/2010,"20,58"
3/3/2010,"20,71"
2/3/2010,"16,21"
1/3/2010,"13,80"
28/2/2010,"5,80"
27/2/2010,"5,27"
26/2/2010,"21,51"
25/2/2010,"21,51"
24/2/2010,"15,60"
23/2/2010,"18,30"
22/2/2010,"19,94"
21/2/2010,"23,48"
20/2/2010,"21,34"
19/2/2010,"31,64"
18/2/2010,"34,17"
17/2/2010,"35,48"
16/2/2010,"33,72"
15/2/2010,"33,19"
14/2/2010,"35,17"
13/2/2010,"33,00"
12/2/2010,"30,69"
11/2/2010,"30,18"
10/2/2010,"31,58"
9/2/2010,"29,91"
8/2/2010,"34,11"
7/2/2010,"32,77"
6/2/2010,"28,05"
5/2/2010,"25,84"
4/2/2010,"28,79"
3/2/2010,"33,83"
2/2/2010,"37,04"
1/2/2010,"33,83"
31/1/2010,"27,67"
30/1/2010,"24,14"
29/1/2010,"29,27"
28/1/2010,"31,34"
27/1/2010,"26,22"
26/1/2010,"26,81"
25/1/2010,"29,48"
24/1/2010,"30,98"
23/1/2010,"32,47"
22/1/2010,"34,54"
21/1/2010,"33,37"
20/1/2010,"26,62"
19/1/2010,"30,06"
18/1/2010,"33,20"
17/1/2010,"28,56"
16/1/2010,"26,98"
15/1/2010,"31,78"
14/1/2010,"26,47"
13/1/2010,"33,41"
12/1/2010,"29,84"
11/1/2010,"34,76"
10/1/2010,"30,35"
9/1/2010,"28,98"
8/1/2010,"26,12"
7/1/2010,"34,42"
6/1/2010,"31,91"
5/1/2010,"30,11"
4/1/2010,"36,85"
3/1/2010,"24,22"
2/1/2010,"23,51"
1/1/2010,"6,32"
31/12/2009,"3,40"
30/12/2009,"18,79"
29/12/2009,"23,48"
28/12/2009,"23,77"
27/12/2009,"31,43"
26/12/2009,"24,37"
25/12/2009,"27,38"
24/12/2009,"23,16"
23/12/2009,"34,86"
22/12/2009,"31,20"
21/12/2009,"31,03"
20/12/2009,"34,60"
19/12/2009,"33,17"
18/12/2009,"33,60"
17/12/2009,"31,75"
16/12/2009,"35,18"
15/12/2009,"32,87"
14/12/2009,"32,13"
13/12/2009,"29,23"
12/12/2009,"35,29"
11/12/2009,"34,66"
10/12/2009,"37,32"
9/12/2009,"35,52"
8/12/2009,"32,18"
