OMIE - Mercado de electricidad,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Tecnologias que marcan el precio marginal del mercado diario,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Dia,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
27/11/21,HI,HI,HI,HI,RE,RE,RE,HI,NaN,TCC,HI,HI,TER,TER,RE,TER,HI,HI,BG,NaN,TCC,HI,RE,RE
28/11/21,NaN,HI,RE,RE,RE,RE,RE,HI,TCC,HI,HI,HI,RE,HI,RE,TCC,HI,TCC,RE,RE,HI,HI,HI,HI
29/11/21,RE,HI,TER,TER,RE,RE,HI,TCC,HI,HI,TCC,HI,BG,HI,BG,TCC,TCC,TCC,HI,HI,BG,HI,BG,HI
30/11/21,NaN,RE,HI,HI,NaN,RE,HI,HI,NaN,BG,HI,HI,HI,HI,HI,HI,HI,NaN,HI,BG,HI,NaN,HI,TCC
01/12/21,NaN,TCC,TCC,TCC,TCC,TCC,NaN,HI,HI,NaN,HI,HI,HI,HI,HI,HI,HI,TCC,HI,HI,BG,HI,HI,TCC
02/12/21,TCC,TCC,HI,RE,TER,RE,HI,HI,HI,HI,TCC,HI,TCC,TCC,RE,TCC,HI,HI,HI,BG,BG,HI,HI,NaN
03/12/21,RE,TCC,HI,HI,RE,HI,TCC,NaN,HI,TCC,TCC,TCC,TCC,TCC,RE,HI,HI,HI,BG,BG,HI,HI,TCC,TCC
04/12/21,TCC,TCC,RE,NaN,NaN,NaN,TCC,HI,NaN,TCC,TCC,TCC,TCC,TCC,TCC,NaN,TCC,HI,HI,HI,HI,HI,TCC,RE
05/12/21,RE,TER,TCC,RE,RE,RE,RE,RE,TCC,TCC,TCC,RE,RE,RE,RE,RE,TCC,RE,TCC,HI,HI,HI,HI,TCC
06/12/21,RE,HI,HI,HI,RE,RE,HI,HI,TCC,TCC,TCC,TCC,TCC,TCC,RE,TCC,TCC,HI,BG,BG,HI,RE,HI,HI
07/12/21,TCC,RE,RE,RE,RE,RE,HI,TCC,HI,HI,HI,TCC,TCC,RE,HI,HI,HI,HI,TCC,TCC,HI,TCC,BG,RE
08/12/21,HI,RE,TER,RE,RE,RE,HI,HI,HI,RE,RE,NaN,RE,RE,RE,HI,HI,BG,HI,HI,TCC,HI,NaN,HI
09/12/21,HI,HI,RE,RE,RE,RE,RE,HI,BG,TCC,TCC,TCC,HI,HI,HI,HI,RE,TCC,BG,HI,BG,TCC,NaN,TCC
